code,author,id,tokens
"

int main() {

  ios_base::sync_with_stdio(false);
  cin.tie(NULL);
  cout.tie(NULL);
  ;
  freopen(""inp1.txt"", ""r"", stdin);
  freopen(""out1.txt"", ""w"", stdout);
  double t;
  cin >> t;
  cout << std::fixed;
  for (long long ccr = 1; ccr <= t; ++ccr) {
    double d, n, ans = INT_MIN;
    cin >> d >> n;
    for (double i = 0; i < n; ++i) {
      double k, s;
      cin >> k >> s;
      k = d - k;
      double tme = k / s;
      ans = max(ans, tme);
    }
    ans = d / ans;
    cout << ""Case #"" << ccr << "": "" << setprecision(7) << ans << ""\n"";
  }

  return 0;
}
",96,103,250
"

int main() {

  ios_base::sync_with_stdio(false);
  cin.tie(NULL);
  cout.tie(NULL);
  ;
  freopen(""inp3.txt"", ""r"", stdin);
  freopen(""out3.txt"", ""w"", stdout);
  long long t;
  cin >> t;
  cout << std::fixed;
  for (long long ccr = 1; ccr <= t; ++ccr) {
    double n, q;
    cin >> n >> q;
    pair<double, double> in;
    vector<pair<double, double>> hinfo(n, in);
    for (double i = 0; i < n; ++i)
      cin >> hinfo[i].first >> hinfo[i].second;
    vector<vector<double>> graph(n, vector<double>(n, 0));
    for (double i = 0; i < n; ++i) {
      for (double j = 0; j < n; ++j) {
        cin >> graph[i][j];
      }
    }
    vector<double> ans(n, 0.0);
    for (double i = n - 2; i >= 0; --i) {
      double opt = DBL_MAX;
      double dist = 0.0;
      for (double j = i + 1; j < n; ++j) {
        dist += graph[j - 1][j];
        if (dist <= hinfo[i].first) {
          opt = min(opt, dist / hinfo[i].second + ans[j]);
        } else {
          break;
        }
      }
      ans[i] = opt;
    }
    for (double i = 0; i < q; ++i) {
      double aa;
      cin >> aa >> aa;
    }
    cout << ""Case #"" << ccr << "": "" << setprecision(7) << ans[0] << ""\n"";
  }
  return 0;
}
",96,104,494
"bool f(int n) {
  if (n < 10)
    return true;
  int a = n % 10;
  int b = n % 100 / 10;
  return f(n / 10) && (a >= b);
}

char s[100];
int main(void) {
  int t;
  scanf(""%d"", &t);
  for (int tt = 1; tt <= t; tt++) {

    // int g;
    // scanf(""%d"",&g);
    // for(;!f(g);--g);
    // printf(""Case #%d: %d\n"", tt, g);
    // continue;

    scanf(""%s"", s);
    int k;
    for (k = 1; s[k] != 0; ++k) {
      if (s[k] < s[k - 1])
        break;
    }
    if (s[k] == 0) {
      printf(""Case #%d: %s\n"", tt, s);
      continue;
    }

    int i = max(0, k - 1);
    for (int j = strlen(s) - 1; j > i; --j)
      s[j] = '9';

    for (; i >= 0; --i) {
      if (i == 0 || s[i] > s[i - 1]) {
        --s[i];
        break;
      }
      s[i] = '9';
    }

    printf(""Case #%d: %s\n"", tt, s[0] == '0' ? s + 1 : s);
  }
  return 0;
}
",99,105,432
"int main(void) {
  int t;
  scanf(""%d"", &t);
  for (int tt = 1; tt <= t; tt++) {

    int n, k;
    priority_queue<int> q;
    scanf(""%d%d"", &n, &k);
    q.push(n);
    while (--k) {
      int x = q.top();
      q.pop();
      q.push(x / 2);
      q.push((x - 1) / 2);
    }

    int v = q.top();
    printf(""Case #%d: %d %d\n"", tt, v / 2, (v - 1) / 2);
  }
  return 0;
}

/*
12
0 xoooooooooooox
1 xoooooxoooooox 6 5
2 xoooooxooxooox 3 2
3 xooxooxooxooox 2 2
4 xooxooxooxoxox 1 1
5 xxoxooxooxoxox 1 0
6 xxoxxoxooxoxox 1 0
7 xxoxxoxxoxoxox 1 0
                 0 0

x------------x 12
x-----1------x 6
x-----1--2---x 5
x--3--1--2---x 3
x--3--1--2-4-x 2
x5-3--1--2-4-x 2
*/
",99,106,381
"int N, Q, U, V;
int e[200];
double s[200];
int d[200][200];
int go[200];

double ans[200];
int main(void) {
  int t;
  scanf(""%d"", &t);
  for (int tt = 1; tt <= t; tt++) {
    scanf(""%d%d"", &N, &Q);
    for (int i = 0; i < N; ++i)
      scanf(""%d%lf"", &e[i], &s[i]);
    for (int i = 0; i < N; ++i)
      for (int j = 0; j < N; ++j)
        scanf(""%d"", &d[i][j]);

    for (int k = 0; k < N; ++k)
      for (int i = 0; i < N; ++i)
        for (int j = 0; j < N; ++j) {
          if (i == j || d[i][k] < 0 || d[k][j] < 0)
            continue;
          if (d[i][j] < 0 || d[i][j] >= d[i][k] + d[k][j]) {
            d[i][j] = d[i][k] + d[k][j];
          }
        }

    printf(""Case #%d:"", tt);

    for (; Q--;) {
      scanf(""%d%d"", &U, &V);
      --U, --V;
      for (int i = 0; i < N; ++i) {
        ans[i] = -1;
        go[i] = false;
      }
      ans[U] = 0;
      // go[U]=true;

      int cur = U;
      while (1) {
        go[cur] = true;
        for (int i = 0; i < N; ++i) {
          if (d[cur][i] > e[cur] || d[cur][i] < 0)
            continue;
          if (ans[i] < 0 || ans[i] > ans[cur] + d[cur][i] / s[cur])
            ans[i] = ans[cur] + d[cur][i] / s[cur];
        }

        double mind = -1;
        for (int i = 0; i < N; ++i) {
          if (go[i] || ans[i] < 0)
            continue;
          if (mind < 0 || mind > ans[i]) {
            cur = i;
            mind = ans[i];
          }
        }

        if (mind < 0)
          break;
      }

      printf("" %lf"", ans[V]);
    }

    puts("""");
  }
  return 0;
}
",99,107,717
"int n;
double m, s[2000], d[2000];
int main(void) {
  int t;
  scanf(""%d"", &t);
  for (int tt = 1; tt <= t; tt++) {
    scanf(""%lf%d"", &m, &n);
    double lo = 0;
    for (int i = 0; i < n; ++i) {
      scanf(""%lf%lf"", &d[i], &s[i]);
      lo = max(lo, (m - d[i]) / s[i]);
    }

    // printf(""%lf\n"", lo);
    printf(""Case #%d: %.8lf\n"", tt, m / lo);
  }
  return 0;
}
",99,108,197
"int N, P;
int s[200];
int r[200][200];
int b[200];
int tb[200];

int ll[200][200];
int mm[200][200];

bool dfs(int cur, int less, int most) { return 0; }

int main(void) {
  int t;
  scanf(""%d"", &t);
  for (int tt = 1; tt <= t; tt++) {
    scanf(""%d%d"", &N, &P);
    for (int i = 0; i < N; ++i)
      scanf(""%d"", &s[i]);
    for (int i = 0; i < N; ++i) {
      for (int j = 0; j < P; ++j) {
        scanf(""%d"", &r[i][j]);
      }
      sort(r[i], r[i] + P);
      for (int j = 0; j < P; ++j) {
        ll[i][j] = ceil(1.0 * r[i][j] / (1.1 * s[i]));
        mm[i][j] = floor(1.0 * r[i][j] / (0.9 * s[i]));
      }
    }

    /*
    for(int i=0;i<N;++i) {
      for(int j=0;j<P;++j) {
        printf(""[%4d,%4d] "", ll[i][j], mm[i][j]);
      }
      puts("""");
    }
    continue;
    */

    int ans = 0;
    memset(b, 0, sizeof(b));

    /*
    for(int i=0;i<P;++i)
    {
      int low = s[0]-(s[0]/10);
      int high = s[0]+((s[0]+9)/10);

      int most = r[0][i]/low;
      int less = (r[0][i]+high-1)/high;

      for(int k=less;k<=most;++k){
        bool ok=true;
        for(int j=0;j<N && ok;++j){
          if (r[j][i]*10 < k*s[j]*9) ok=false;
          if (r[j][i]*10 > k*s[j]*11) ok=false;
        }
        if (ok) {
          ++ans;
          break;
        }
      }

    }
    */

    while (1) {
      bool stop = false;
      for (int i = 0; i < N; ++i) {
        if (b[i] >= P)
          stop = true;
      }
      if (stop)
        break;

      int cur = 0;
      for (int i = 0; i < N; ++i) {
        cur = max(cur, ll[i][b[i]]);
      }

      bool ok = true;
      for (int i = 0; i < N; ++i) {
        for (int j = b[i]; j <= P; ++j) {
          if (j == P || cur < ll[i][j]) {
            b[i] = j;
            ok = false;
            break;
          }
          if (ll[i][j] > mm[i][j]) {
            continue;
          }
          if (cur <= mm[i][j]) {
            tb[i] = j;
            break;
          }
        }
      }

      // printf(""%d: %d %d\n"", cur, ok, b[0]);
      if (!ok)
        continue;

      ++ans;
      for (int i = 0; i < N; ++i) {
        b[i] = tb[i] + 1;
      }
    }

    printf(""Case #%d: %d\n"", tt, ans);
  }
  return 0;
}
",99,109,1018
"char s[2000];
int main(void) {
  int t;
  scanf(""%d"", &t);
  for (int tt = 1; tt <= t; tt++) {
    int n = 0, k;
    scanf(""%s%d"", s, &k);
    for (int i = strlen(s) - 1; i + 1 >= k; --i) {
      if (s[i] == '-') {
        ++n;
        for (int j = 0; j < k; ++j) {
          s[i - j] = (s[i - j] == '-' ? '+' : '-');
        }
      }
      // printf(""%c %s\n"", s[i], s);
    }
    for (int j = 0; j < k; ++j) {
      if (s[j] == '-') {
        n = -1;
      }
    }

    if (n < 0) {
      printf(""Case #%d: IMPOSSIBLE\n"", tt);
      continue;
    }
    printf(""Case #%d: %d\n"", tt, n);
  }
  return 0;
}
",99,110,300
"int n, m;
char s[50][50];
int main(void) {
  int t;
  scanf(""%d"", &t);
  for (int tt = 1; tt <= t; tt++) {
    scanf(""%d%d"", &n, &m);
    for (int i = 0; i < n; ++i)
      scanf(""%s"", s[i]);

    int ufx, ufy = 0;
    for (int i = 0; i < n; ++i) {
      ufx = 0;
      bool fill = false;
      for (int j = 0; j < m; ++j) {
        if (s[i][j] == '?')
          continue;
        fill = true;
        int st = ufx, ed = j + 1;
        for (; ed < m && s[i][ed] == '?'; ++ed)
          ;
        for (int x = st; x < ed; ++x)
          for (int y = ufy; y <= i; ++y)
            s[y][x] = s[i][j];
        ufx = ed;
      }
      if (fill)
        ufy = i + 1;
    }

    for (int i = 0; i < n; ++i)
      for (int j = 0; j < m; ++j)
        if (s[i][j] == '?') {
          s[i][j] = s[i - 1][j];
        }

    printf(""Case #%d:\n"", tt);
    for (int i = 0; i < n; ++i)
      printf(""%s\n"", s[i]);
  }
  return 0;
}
",99,111,435
"
#pragma comment(linker, ""/STACK:100000000000"")
typedef long long ll;
typedef unsigned long long ull;
typedef long double lld;
typedef pair<int, int> PII;
typedef pair<ll, ll> PLL;
typedef vector<int> VI;
typedef vector<string> VS;
typedef vector<double> VD;

int main() {
  freopen(""a.in"", ""r"", stdin);
  freopen(""a.out"", ""w"", stdout);
  int Tcas;
  cin >> Tcas;
  for (int(cas) = 0; (cas) < (Tcas); (cas)++) {
    printf(""Case #%d: "", cas + 1);
    string s[30];
    int n, m;
    cin >> n >> m;
    for (int(i) = 0; (i) < (n); (i)++)
      cin >> s[i];
    for (int(i) = 0; (i) < (n); (i)++) {
      char lastchar = '?';
      for (int(j) = 0; (j) < (m); (j)++) {
        if (s[i][j] != '?') {
          lastchar = s[i][j];
          continue;
        }
        if (lastchar != '?')
          s[i][j] = lastchar;
      }
      lastchar = '?';
      for (int j = m - 1; j >= 0; j--) {
        if (s[i][j] != '?') {
          lastchar = s[i][j];
          continue;
        }
        if (lastchar != '?')
          s[i][j] = lastchar;
      }
    }
    for (int(j) = 0; (j) < (m); (j)++) {
      char lastchar = '?';
      for (int(i) = 0; (i) < (n); (i)++) {
        if (s[i][j] != '?') {
          lastchar = s[i][j];
          continue;
        }
        if (lastchar != '?')
          s[i][j] = lastchar;
      }
      lastchar = '?';
      for (int i = n - 1; i >= 0; i--) {
        if (s[i][j] != '?') {
          lastchar = s[i][j];
          continue;
        }
        if (lastchar != '?')
          s[i][j] = lastchar;
      }
    }
    cout << endl;
    for (int(i) = 0; (i) < (n); (i)++)
      cout << s[i] << endl;
  }
}
",104,112,708
"
#pragma comment(linker, ""/STACK:100000000000"")
typedef long long ll;
typedef unsigned long long ull;
typedef long double lld;
typedef pair<int, int> PII;
typedef pair<ll, ll> PLL;
typedef vector<int> VI;
typedef vector<string> VS;
typedef vector<double> VD;

int main() {
  freopen(""a.in"", ""r"", stdin);
  freopen(""a.out"", ""w"", stdout);
  int Tcas;
  cin >> Tcas;
  for (int(cas) = 0; (cas) < (Tcas); (cas)++) {
    printf(""Case #%d: "", cas + 1);
    string s;
    int k;
    cin >> s >> k;
    int res = 0;
    for (int(i) = 0; (i) < (s.size() - k + 1); (i)++) {
      if (s[i] == '+')
        continue;
      for (int(j) = (i); (j) < (i + k); (j)++)
        s[j] = (s[j] == '+' ? '-' : '+');
      res++;
    }
    bool ok = true;
    for (int(i) = 0; (i) < (s.size()); (i)++)
      if (s[i] == '-')
        ok = false;
    if (ok)
      cout << res << endl;
    else
      cout << ""IMPOSSIBLE"" << endl;
  }
}
",104,113,413
"
#pragma comment(linker, ""/STACK:100000000000"")
typedef long long ll;
typedef unsigned long long ull;
typedef long double lld;
typedef pair<int, int> PII;
typedef pair<ll, ll> PLL;
typedef vector<int> VI;
typedef vector<string> VS;
typedef vector<double> VD;

int main() {
  freopen(""a.in"", ""r"", stdin);
  freopen(""a.out"", ""w"", stdout);
  int Tcas;
  cin >> Tcas;
  for (int(cas) = 0; (cas) < (Tcas); (cas)++) {
    printf(""Case #%d: "", cas + 1);
    string s;
    cin >> s;
    string res = s;
    for (int(i) = 0; (i) < (s.size() - 1); (i)++) {
      string temp(s.size() - i - 1, s[i]);
      if (temp <= s.substr(i + 1))
        continue;
      res[i]--;
      for (int(j) = (i + 1); (j) < (s.size()); (j)++)
        res[j] = '9';
      break;
    }
    while (res[0] == '0')
      res = res.substr(1);
    cout << res << endl;
  }
}
",104,114,373
"
#pragma comment(linker, ""/STACK:100000000000"")
typedef long long ll;
typedef unsigned long long ull;
typedef long double lld;
typedef pair<int, int> PII;
typedef pair<ll, ll> PLL;
typedef vector<int> VI;
typedef vector<string> VS;
typedef vector<double> VD;

vector<PII> horse;
vector<int> dis;
double memo[110][110];
double f(int ind, int curHorse) {
  ll sum = 0;
  for (int(i) = (curHorse); (i) < (ind); (i)++)
    sum += dis[i];
  if (sum > horse[curHorse].first)
    return 1e100;

  if (ind == dis.size())
    return 0;

  double res = 1e100;
  double &ret = memo[ind][curHorse];
  if (ret < 0)
    return ret;

  res = min(res,
            (double)dis[ind] / horse[curHorse].second + f(ind + 1, curHorse));
  res = min(res, (double)dis[ind] / horse[ind].second + f(ind + 1, ind));

  return ret = res;
}
int main() {
  freopen(""a.in"", ""r"", stdin);
  freopen(""a.out"", ""w"", stdout);
  int Tcas;
  cin >> Tcas;
  for (int(cas) = 0; (cas) < (Tcas); (cas)++) {
    printf(""Case #%d: "", cas + 1);
    int n, q;
    cin >> n >> q;
    horse.clear();
    dis.clear();
    memset((memo), (-1), sizeof(memo));
    for (int(i) = 0; (i) < (n); (i)++) {
      PII p;
      cin >> p.first >> p.second;
      horse.push_back(p);
    }
    for (int(i) = 0; (i) < (n); (i)++)
      for (int(j) = 0; (j) < (n); (j)++) {
        int k;
        cin >> k;
        if (i + 1 == j)
          dis.push_back(k);
      }
    for (int(qq) = 0; (qq) < (q); (qq)++) {
      int st, en;
      cin >> st >> en;
      cout << fixed << setprecision(9) << f(0, 0) << "" "";
    }
    cout << endl;
  }
}
",104,115,699
"
#pragma comment(linker, ""/STACK:100000000000"")
typedef long long ll;
typedef unsigned long long ull;
typedef long double lld;
typedef pair<int, int> PII;
typedef pair<ll, ll> PLL;
typedef vector<int> VI;
typedef vector<string> VS;
typedef vector<double> VD;

int main() {
  freopen(""a.in"", ""r"", stdin);
  freopen(""a.out"", ""w"", stdout);
  int Tcas;
  cin >> Tcas;
  for (int(cas) = 0; (cas) < (Tcas); (cas)++) {
    printf(""Case #%d: "", cas + 1);
    int D, N;
    cin >> D >> N;
    vector<PII> v;
    for (int(i) = 0; (i) < (N); (i)++) {
      PII p;
      cin >> p.first >> p.second;
      v.push_back(p);
    }
    sort((v).begin(), (v).end());
    reverse((v).begin(), (v).end());
    double res = 0;
    for (int(i) = 0; (i) < (N); (i)++)
      res = max(res, ((double)D - v[i].first) / v[i].second);
    cout << fixed << setprecision(9) << D / res << endl;
  }
}
",104,116,385
"
#pragma comment(linker, ""/STACK:100000000000"")
typedef long long ll;
typedef unsigned long long ull;
typedef long double lld;
typedef pair<int, int> PII;
typedef pair<ll, ll> PLL;
typedef vector<int> VI;
typedef vector<string> VS;
typedef vector<double> VD;

string imposible = ""IMPOSSIBLE"";

string f2(string s, int N, int R, int B, int Y) {
  char Front = 'A';
  char Back = 'A';
  if (!s.empty()) {
    Front = s[0];
    Back = s.back();
  }
  for (int(i) = 0; (i) < (N); (i)++) {
    if (Back == 'R') {
      if (B > Y) {
        s += ""B"";
        B--;
      } else if (Y > B) {
        s += ""Y"";
        Y--;
      } else {
        if (B == 0 && Y == 0)
          return imposible;
        if (Front == 'B') {
          s += 'B';
          B--;
        } else {
          s += 'Y';
          Y--;
        }
      }
    } else if (Back == 'B') {
      if (R > Y) {
        s += ""R"";
        R--;
      } else if (Y > R) {
        s += ""Y"";
        Y--;
      } else {
        if (R == 0 && Y == 0)
          return imposible;
        if (Front == 'R') {
          s += 'R';
          R--;
        } else {
          s += 'Y';
          Y--;
        }
      }
    } else if (Back == 'Y') {
      if (R > B) {
        s += ""R"";
        R--;
      } else if (B > R) {
        s += ""B"";
        B--;
      } else {
        if (R == 0 && B == 0)
          return imposible;
        if (Front == 'R') {
          s += ""R"";
          R--;
        } else {
          s += ""B"";
          B--;
        }
      }
    } else {
      if (R != 0) {
        s += ""R"";
        R--;
      } else if (B != 0) {
        s += ""B"";
        B--;
      } else if (Y != 0) {
        s += ""Y"";
        Y--;
      } else
        return imposible;
    }
    Back = s.back();
    Front = s.front();
  }
  if (s.size() > 1 && s.back() == s.front())
    return imposible;
  return s;
}

string f(int N, int R, int O, int Y, int G, int B, int V) {
  if (G > R)
    return imposible;
  if (O > B)
    return imposible;
  if (V > Y)
    return imposible;

  if (G == R && G != 0) {
    if (O == 0 && B == 0 && V == 0 && Y == 0) {
      string res;
      for (int(i) = 0; (i) < (N / 2); (i)++)
        res += ""GR"";
      return res;
    } else
      return imposible;
  }
  if (O == B && O != 0) {
    if (R == 0 && G == 0 && V == 0 && Y == 0) {
      string res;
      for (int(i) = 0; (i) < (N / 2); (i)++)
        res += ""OB"";
      return res;
    } else
      return imposible;
  }
  if (V == Y && V != 0) {
    if (O == 0 && B == 0 && G == 0 && R == 0) {
      string res;
      for (int(i) = 0; (i) < (N / 2); (i)++)
        res += ""VY"";
      return res;
    } else
      return imposible;
  }
  string res[3];

  string RG;
  for (int(i) = 0; (i) < (G); (i)++)
    RG += ""RG"";
  if (!RG.empty())
    RG += ""R"";
  string BO;
  for (int(i) = 0; (i) < (O); (i)++)
    BO += ""BO"";
  if (!BO.empty())
    BO += ""B"";
  string YV;
  for (int(i) = 0; (i) < (V); (i)++)
    YV += ""YV"";
  if (!YV.empty())
    YV += ""Y"";
  if (G != 0)
    R -= (G + 1);
  if (O != 0)
    B -= (O + 1);
  if (V != 0)
    Y -= (V + 1);
  res[0] = f2(RG + BO + YV, R + B + Y, R, B, Y);
  res[1] = f2(RG + YV + BO, R + B + Y, R, B, Y);
  res[2] = f2(YV + RG + BO, R + B + Y, R, B, Y);

  for (int(i) = 0; (i) < (3); (i)++)
    if (res[i] != imposible)
      return res[i];
  return imposible;
}
int main() {
  freopen(""a.in"", ""r"", stdin);
  freopen(""a.out"", ""w"", stdout);
  int Tcas;
  cin >> Tcas;
  for (int(cas) = 0; (cas) < (Tcas); (cas)++) {
    printf(""Case #%d: "", cas + 1);
    int N, R, O, Y, G, B, V;
    cin >> N >> R >> O >> Y >> G >> B >> V;
    cout << f(N, R, O, Y, G, B, V) << endl;
  }
}
",104,117,1604
